gerne,title,author,price,star,review,star_line
역사,"그대, 우리의 아픔을 아는가",정은용 저                                                                           ,10800.0,9.0,55,1.0
역사,대소설의 시대 1,김탁환 저                                                                          ,11700.0,9.8,35,1.0
역사,운명의 날 (상),데니스 루헤인 저/조영학 역                                                                          ,14220.0,8.6,79,0.0
역사,사람의 탈,조정래 저                                                                          ,11700.0,8.5,6,0.0
역사,삼국지 6,정비석 저                                                                          ,8100.0,9.7,3,1.0
역사,권력의 가문 메디치 2,마테오 스트루쿨 저                                                                          ,13500.0,8.6,68,0.0
역사,헤이케 이야기 2,오찬욱 역                                                                          ,13500.0,8.3,9,0.0
역사,구이원 3 해모수,무곡성 저                                                                          ,14850.0,9.0,6,1.0
역사,대소설의 시대 2,김탁환 저                                                                          ,11700.0,8.3,3,0.0
역사,"리심, 파리의 조선 궁녀 1",김탁환 저                                                                          ,11700.0,10.0,5,1.0
역사,섬진강 만월,김진명 저                                                                          ,13500.0,9.0,3,1.0
역사,료마가 간다 1,시바 료타로 저                                                                          ,9000.0,8.3,1,0.0
역사,삼국지 5,정비석 저                                                                          ,8100.0,10.0,1,1.0
역사,황금삼족오 1,김풍길 저                                                                          ,13500.0,10.0,9,1.0
역사,대망 1,야마오카 소하치 저                                                                          ,12600.0,10.0,1,1.0
역사,잃어버린 왕국 5 (완결),최인호 저                                                                          ,8550.0,9.0,3,1.0
역사,"대전자령 전투, 어느 독립군의 일기",정상규 저                                                                          ,16200.0,10.0,4,1.0
역사,"리심, 파리의 조선 궁녀 3",김탁환 저                                                                          ,11700.0,8.9,2,0.0
역사,"리심, 파리의 조선 궁녀 2",김탁환 저                                                                          ,11700.0,8.8,3,0.0
역사,운명의 날 (하),데니스 루헤인 저/조영학 역                                                                          ,11700.0,9.0,39,1.0
역사,삼국지 4,정비석 저                                                                          ,8100.0,10.0,32,1.0
역사,삼국지 2,정비석 저                                                                          ,8100.0,8.0,2,0.0
역사,이순신의 7년 세트,정찬주 저                                                                          ,94500.0,8.6,4,0.0
역사,태종 이방원 1 : 뿌리 깊은 나무,방기환 저                                                                          ,13500.0,9.9,2,1.0
역사,괴수전 ,미야베 미유키 저/이규원 역                                                                          ,14220.0,9.0,16,1.0
역사,왜란 종결자 1,이우혁 저                                                                          ,14400.0,8.5,8,0.0
역사,이산 정조대왕 1,류은경 저/김이영 원저                                                                          ,8550.0,10.0,1,1.0
역사,삼국지 2,나관중 원저/신복룡 역                                                                          ,15000.0,6.5,2,0.0
역사,"나, 황진이",김탁환 저                                                                          ,11700.0,8.4,3,0.0
역사,역사소설 하륜 1,김현빈 저                                                                          ,9900.0,8.7,10,0.0
역사,무사 1,이자와 모토히코 저/양억관 역                                                                          ,8550.0,8.1,14,0.0
역사,임진왜란 8,김경진 저                                                                          ,9900.0,8.2,7,0.0
역사,임진왜란 7,                        김경진 저                                                                          ,9900.0,10.0,9,1.0
역사,여황 측천무후 (하),샨사 저/이상해 역                                                                          ,7650.0,8.0,18,0.0
역사,삼국지 3,정비석 저                                                                          ,8100.0,9.0,2,1.0
역사,잃어버린 왕국 1,최인호 저                                                                          ,8550.0,8.5,3,0.0
역사,삼국지 3,나관중 저/황석영 역                                                                          ,14400.0,9.9,1,1.0
역사,대망 14,야마오카 소하치 저                                                                          ,12600.0,10.0,36,1.0
역사,대망 13,야마오카 소하치 저                                                                          ,12600.0,10.0,8,1.0
역사,"이에야스, 에도를 세우다",가도이 요시노부 저/임경화 역                                                                          ,13320.0,9.8,13,1.0
역사,태종 이방원 2 : 왕조(王朝)의 고향,방기환 저                                                                          ,13500.0,8.8,10,0.0
역사,료마가 간다 7,시바 료타로 저                                                                          ,9000.0,9.2,6,1.0
역사,황태자비 납치사건,김진명 저                                                                          ,12420.0,8.5,50,0.0
역사,임진왜란 1,                        김경진 저                                                                          ,9900.0,10.0,88,1.0
역사,삼국지연의 2,나관중 저 / 김구용 역                                                                          ,9000.0,8.1,2,0.0
역사,다산의 사랑,정찬주 저                                                                          ,13500.0,8.4,3,0.0
역사,의순공주,설흔 저                                                                          ,11700.0,8.0,21,0.0
역사,고려태조 왕건 세트,김성한 저                                                                          ,62100.0,8.0,5,0.0
역사,조선변호사 왕실소송사건,정명섭 저                                                                          ,10800.0,8.0,1,0.0
역사,"겨울잠, 봄꿈",한승원 저                                                                          ,11520.0,10.0,1,1.0
역사,역사소설 하륜 2,김현빈 저                                                                          ,9900.0,8.7,1,0.0
역사,요하 1,김성한 저                                                                          ,11520.0,7.5,2,0.0
역사,의지와 운명 1,카를로스 푸엔테스 저/김현철 역                                                                          ,9900.0,6.0,78,0.0
역사,본격소설 (상),미즈무라 미나에 저 / 김춘미 역                                                                          ,10800.0,10.0,2,1.0
역사,주몽 5,"홍석주 소설 / 최완규,정형수 극본                                                                          ",7650.0,7.9,1,0.0
역사,무사 7,이자와 모토히코 저/양억관 역                                                                          ,7650.0,7.5,1,0.0
역사,무사 6,이자와 모토히코 저/양억관 역                                                                          ,7650.0,10.0,9,1.0
역사,무사 5,이자와 모토히코 저/양억관 역                                                                          ,7650.0,10.0,2,1.0
역사,여황 측천무후 (상),샨사 저/이상해 역                                                                          ,7650.0,8.8,2,0.0
역사,람세스 (3),크리스티앙 자크 저                                                                          ,12600.0,8.3,8,0.0
역사,황금삼족오 2,김풍길 저                                                                          ,13500.0,8.8,14,0.0
역사,이문열 수호지 5,시내암 저/이문열 편역                                                                          ,13320.0,8.0,20,0.0
역사,박종수 삼국지 2,박종수 저                                                                          ,14400.0,9.0,6,1.0
역사,별세계 사건부,정명섭 저                                                                          ,12420.0,7.8,1,0.0
역사,콘솔 워즈 CONSOLE WARS,블레이크 J. 해리스 저 / 이미령 역                                                                          ,25200.0,8.6,2,0.0
역사,오다 노부나가 1-7 세트,야마오카 소하치 저/이길진 역                                                                          ,81900.0,7.0,19,0.0
역사,불멸의 이순신 1~8 세트,김탁환 저                                                                          ,93600.0,8.6,23,0.0
역사,관상 1,백금남 저                                                                          ,10800.0,9.8,1,1.0
역사,소현,김인숙 저                                                                          ,10800.0,10.0,3,1.0
역사,주몽 2,"홍석주 소설 / 최완규,정형수 극본                                                                          ",7650.0,9.4,11,1.0
역사,꽃다지,구광렬 저/이종봉 그림                                                                          ,12600.0,10.0,1,1.0
역사,정도전,이병주 저                                                                          ,12150.0,8.2,6,0.0
역사,북간도 3,안수길 저                                                                          ,9500.0,8.3,1,0.0
역사,북간도 1,안수길 저                                                                          ,11400.0,8.0,5,0.0
역사,신의 2,송지나 저                                                                          ,11700.0,8.8,6,0.0
역사,"김홍도, 조선을 그리다",박지숙 저                                                                          ,10450.0,8.8,1,0.0
역사,본격소설 (하),미즈무라 미나에 저 / 김춘미 역                                                                          ,10800.0,8.3,51,0.0
역사,주몽 4,"홍석주 소설 / 최완규,정형수 극본                                                                          ",7650.0,8.0,38,0.0
역사,주몽 3,"홍석주 소설 / 최완규,정형수 극본                                                                          ",7650.0,6.0,17,0.0
역사,삼국지연의 1,나관중 저/김민수 역                                                                          ,19000.0,10.0,1,1.0
역사,이방원,박충훈 저                                                                          ,13500.0,10.0,1,1.0
역사,이문열 수호지 6,시내암 저/이문열 편역                                                                          ,13320.0,10.0,1,1.0
역사,이문열 수호지 2,시내암 저/이문열 편역                                                                          ,13320.0,8.2,1,0.0
역사,폭낭의 기억 2,박산 저                                                                          ,15300.0,10.0,1,1.0
역사,폭낭의 기억 1,박산 저                                                                          ,15300.0,9.7,21,1.0
역사,나치 의사 멩겔레의 실종,올리비에 게즈 저/윤정임 역                                                                          ,12420.0,10.0,2,1.0
역사,금척,김종록 저                                                                          ,13320.0,8.0,8,0.0
역사,마지막 유산,손선영 저                                                                          ,11700.0,6.0,2,0.0
역사,딕타토르,로버트 해리스 저/조영학 역                                                                          ,14400.0,9.0,1,1.0
역사,경계의 증언,오정은 저                                                                          ,12150.0,9.8,1,1.0
역사,열녀문의 비밀 2,김탁환 저                                                                          ,11700.0,9.3,2,1.0
역사,홍도,김대현 저                                                                          ,12420.0,8.4,4,0.0
역사,7년 전쟁 1,김성한 저                                                                          ,13500.0,9.3,3,1.0
역사,료마가 간다 8,시바 료타로 저                                                                          ,9000.0,10.0,11,1.0
역사,치우천왕기 6,이우혁 저                                                                          ,14400.0,10.0,9,1.0
역사,불꽃처럼 나비처럼 2,야설록 저                                                                          ,9900.0,8.9,8,0.0
역사,불꽃처럼 나비처럼 1,야설록 저                                                                          ,9900.0,9.4,1,1.0
역사,녹두장군 세트,송기숙 저                                                                          ,116640.0,9.6,10,1.0
역사,주몽 1,"최완규,정형수 극본 / 홍석주 저                                                                          ",7650.0,9.5,9,1.0
역사,임진왜란 3,                        김경진 저                                                                          ,9900.0,8.6,8,0.0
역사,천명 2,이병주 저                                                                          ,12420.0,9.8,20,1.0
역사,천명 1,이병주 저                                                                          ,12420.0,10.0,26,1.0
역사,정기룡,"박정수,박한 저                                                                          ",14220.0,8.0,13,0.0
역사,에볼루션 맨,로이 루이스 저/호조 그림/이승준 역                                                                          ,12600.0,8.5,1,0.0
역사,강치,전민식 저                                                                          ,13500.0,8.0,2,0.0
역사,피플 오브 더 북,제럴딘 브룩스 저/이나경 역                                                                          ,11700.0,8.8,7,0.0
역사,황금삼족오 3,김풍길 저                                                                          ,13500.0,8.0,1,0.0
역사,이문열 수호지 8,시내암 저/이문열 편역                                                                          ,13320.0,8.4,5,0.0
역사,이문열 수호지 7,시내암 저/이문열 편역                                                                          ,13320.0,8.7,2,0.0
역사,건청궁일기,박영규 저                                                                          ,12600.0,7.3,19,0.0
역사,최후의 만찬,서철원 저                                                                          ,13500.0,8.3,3,0.0
역사,체탐인,정명섭 저                                                                          ,9900.0,10.0,6,1.0
역사,"서러워라, 잊혀진다는 것은",김탁환 저                                                                          ,11700.0,10.0,4,1.0
역사,태종 이방원 5 : 샘이 깊은 물,방기환 저                                                                          ,13500.0,8.9,1,0.0
역사,태종 이방원 4 : 동천봉명(冬天鳳鳴),방기환 저                                                                          ,13500.0,6.0,1,0.0
역사,태종 이방원 3 : 회천(回天)의 아침,방기환 저                                                                          ,13500.0,10.0,7,1.0
역사,시골무사 이성계,서권 저                                                                          ,11700.0,8.7,1,0.0
역사,요하 3,김성한 저                                                                          ,11520.0,8.0,1,0.0
역사,치우천왕기 1,이우혁 저                                                                          ,15300.0,8.5,27,0.0
역사,1초 후,윌리엄 포르스첸 저                                                                          ,13320.0,8.0,1,0.0
역사,폴란드의 기병 (상),안토니오 무뇨스 몰리나 저/권미선 역                                                                          ,11700.0,8.9,51,0.0
역사,이산 정조대왕 2,류은경 저/김이영 원저                                                                          ,8550.0,9.4,1,1.0
역사,연초 도매상 3,존 바스 저/이운경 역                                                                          ,11700.0,9.8,56,1.0
역사,연초 도매상 2,존 바스 저/이운경 역                                                                          ,11700.0,10.0,3,1.0
역사,을지문덕전,신채호 저                                                                          ,9000.0,7.9,27,0.0
역사,여황 측천무후,샨사 저/이상해 역                                                                          ,14400.0,8.8,1,0.0
역사,임진왜란 6,                        김경진 저                                                                          ,9900.0,9.0,8,1.0
역사,임진왜란 5,                        김경진 저                                                                          ,9900.0,9.1,8,1.0
역사,임진왜란 2,                        김경진 저                                                                          ,9900.0,9.0,9,1.0
역사,삼국지연의 4,나관중 저 / 김구용 역                                                                          ,9000.0,9.0,22,1.0
역사,삼국지연의 3,나관중 저 / 김구용 역                                                                          ,9000.0,10.0,6,1.0
역사,해신 3,최인호 저                                                                          ,8100.0,10.0,2,1.0
역사,강릉대첩 (하),최재효 저                                                                          ,15120.0,8.7,4,0.0
역사,강릉대첩 (중),최재효 저                                                                          ,15120.0,8.1,1,0.0
역사,안시성,홍남권 저                                                                          ,10800.0,8.4,9,0.0
역사,오다 노부나가 5,야마오카 소하치 저/이길진 역                                                                          ,11700.0,9.2,12,1.0
역사,이순신의 나라 세트,임영대 저                                                                          ,21600.0,10.0,40,1.0
역사,반삼국지 하,저우다황 저                                                                          ,14850.0,9.4,5,1.0
역사,불멸의 이순신 5,김탁환 저                                                                          ,11700.0,8.5,2,0.0
역사,한 권으로 읽는 수호지,시내암 저                                                                          ,12420.0,8.0,3,0.0
역사,료마가 간다 6,시바 료타로 저                                                                          ,9000.0,8.0,6,0.0
역사,장수왕의 나라,안동일 저                                                                          ,11700.0,9.8,2,1.0
역사,제중원 박서양,이윤우 저                                                                          ,11700.0,8.2,1,0.0
역사,연초 도매상 1,존 바스 저/이운경 역                                                                          ,11700.0,8.5,4,0.0
역사,도선비기 2,박혜강 저                                                                          ,8100.0,8.5,68,0.0
역사,도선비기 1,박혜강 저                                                                          ,8100.0,8.6,2,0.0
역사,삼국지연의 6,나관중 저/김민수 역                                                                          ,19000.0,10.0,2,1.0
역사,삼국지연의 5,나관중 저/김민수 역                                                                          ,19000.0,8.8,3,0.0
역사,삼국지연의 4,나관중 저/김민수 역                                                                          ,19000.0,6.0,1,0.0
역사,이문열 수호지 10,시내암 저/이문열 편역                                                                          ,13320.0,8.0,4,0.0
역사,이문열 수호지 9,시내암 저/이문열 편역                                                                          ,13320.0,8.8,1,0.0
역사,이문열 수호지 4,시내암 저/이문열 편역                                                                          ,13320.0,6.5,2,0.0
역사,이문열 수호지 3,시내암 저/이문열 편역                                                                          ,13320.0,8.3,9,0.0
역사,삼국지 4,나관중 원저/신복룡 역                                                                          ,15000.0,9.0,2,1.0
역사,삼국지 1,나관중 원저/신복룡 역                                                                          ,15000.0,8.1,9,0.0
역사,낭송 삼국지 (큰글자책),"나관중,모종강 저/최정옥 역                                                                          ",18050.0,9.0,2,1.0
역사,밀찰살인,박영규 저                                                                          ,12150.0,9.0,17,1.0
역사,열하광인 1 ,김탁환 저                                                                          ,11700.0,10.0,1,1.0
역사,열녀문의 비밀 1 ,김탁환 저                                                                          ,11700.0,8.9,10,0.0
역사,미야모토 무사시 세트,요시카와 에이지 저/강성욱 역                                                                          ,69300.0,8.5,10,0.0
역사,북간도 2,안수길 저                                                                          ,11400.0,9.2,7,1.0
역사,7년 전쟁 2,김성한 저                                                                          ,13500.0,9.0,16,1.0
역사,타오르는 강 8,문순태 저                                                                          ,14400.0,9.6,5,1.0
역사,타오르는 강 2,문순태 저                                                                          ,13500.0,9.3,11,1.0
역사,왕을 만든 여자 1,신봉승 저                                                                          ,11700.0,8.5,13,0.0
역사,요하 2,김성한 저                                                                          ,11520.0,10.0,11,1.0
역사,이동인의 나라 2,신봉승 저                                                                          ,9900.0,7.4,2,0.0
역사,평민 김정호의 꿈,이기봉 저                                                                          ,11400.0,7.7,3,0.0
역사,임진왜란 4,                        김경진 저                                                                          ,9900.0,10.0,6,1.0
역사,삼국지연의 5,나관중 저 / 김구용 역                                                                          ,9000.0,10.0,8,1.0
역사,해신 2,최인호 저                                                                          ,8100.0,8.8,1,0.0
역사,해신 1,최인호 저                                                                          ,8100.0,9.0,1,1.0
역사,붉은 지게 4 ,강기현 저                                                                          ,11700.0,10.0,14,1.0
역사,달이 부서진 밤,정명섭 저                                                                          ,12060.0,8.8,1,0.0
역사,탄실,김별아 저                                                                          ,12420.0,10.0,3,1.0
역사,건륭황제 8,얼웨허 저/홍순도 역                                                                          ,10800.0,9.4,31,1.0
역사,강희대제 1,얼웨허 저                                                                          ,10800.0,8.6,4,0.0
역사,직필,주진 저                                                                          ,12150.0,7.2,3,0.0
역사,묵장 墨莊,표윤명 저                                                                          ,12420.0,9.2,3,1.0
역사,리스본 쟁탈전,주제 사라마구 저/김승욱 역                                                                          ,13320.0,8.5,5,0.0
역사,분석과 해석/보이는 심연과 안보이는 역사 전망,김현 저                                                                          ,18000.0,7.5,5,0.0
역사,기황후 1,"장영철,정경순공저                                                                          ",11700.0,9.0,40,1.0
역사,황금삼족오 5,김풍길 저                                                                          ,13500.0,8.7,15,0.0
역사,"색, 샤라쿠",김재희 저                                                                          ,12420.0,8.0,5,0.0
역사,곽재우,허진 저                                                                          ,11700.0,8.4,58,0.0
역사,삼국지 5,나관중 원저/신복룡 역                                                                          ,15000.0,8.9,1,0.0
역사,삼국지 3,나관중 원저/신복룡 역                                                                          ,15000.0,8.4,38,0.0
역사,훈민정음,박재성 저                                                                          ,11700.0,8.5,46,0.0
역사,정기룡 3,하용준 저                                                                          ,12150.0,8.8,17,0.0
역사,인목대비,이재원 저                                                                          ,14400.0,6.5,2,0.0
역사,대망 17,야마오카 소하치 저                                                                          ,12600.0,10.0,7,1.0
역사,바람과 구름과 비 2,이병주 저                                                                          ,12600.0,10.0,2,1.0
역사,100년 촛불,손석춘 저                                                                          ,16020.0,10.0,1,1.0
역사,허공에 기대선 여자 빙허각,곽미경 저                                                                          ,13500.0,8.0,1,0.0
역사,역랑,이주호 저                                                                          ,13500.0,8.7,1,0.0
역사,세종대왕 이도 2,이상우 저                                                                          ,11700.0,8.0,1,0.0
역사,마지막 무관생도들,이원규 저                                                                          ,16650.0,9.4,10,1.0
역사,토정 이지함,김항명 저                                                                          ,11700.0,8.7,2,0.0
역사,옹정황제 세트,얼웨허 저/홍순도 역                                                                          ,129600.0,5.5,15,0.0
역사,사도세자,이재운 저                                                                          ,11700.0,4.5,3,0.0
역사,타오르는 강 9,문순태 저                                                                          ,14400.0,9.0,8,1.0
역사,타오르는 강 5,문순태 저                                                                          ,13500.0,2.0,2,0.0
역사,타오르는 강 4,문순태 저                                                                          ,15300.0,9.3,1,1.0
역사,타오르는 강 3,문순태 저                                                                          ,14400.0,8.6,1,0.0
역사,왕을 만든 여자 2,신봉승 저                                                                          ,11700.0,8.9,7,0.0
역사,무사 백동수 2,권순규 저                                                                          ,10800.0,8.9,10,0.0
역사,의지와 운명 2,카를로스 푸엔테스 저/김현철 역                                                                          ,9000.0,9.5,13,1.0
역사,이동인의 나라 3,신봉승 저                                                                          ,9900.0,9.8,7,1.0
역사,이동인의 나라 1,신봉승 저                                                                          ,9900.0,9.0,15,1.0
역사,전우치 세트,권오단 저                                                                          ,27000.0,9.7,13,1.0
역사,2백년 전 악녀일기가 발견되다,돌프 베론 저/이옥용 역                                                                          ,10260.0,9.6,2,1.0
역사,삼국지 1,나관중 저                                                                          ,8550.0,8.8,3,0.0
역사,녹두장군 1,송기숙 저                                                                          ,9720.0,8.7,9,0.0
역사,이산 정조대왕 3,류은경 저/김이영 원저                                                                          ,8550.0,8.3,6,0.0
역사,잃어버린 왕국 4,최인호 저                                                                          ,8550.0,6.0,11,0.0
역사,잃어버린 왕국 3,최인호 저                                                                          ,8550.0,10.0,7,1.0
역사,삼국지연의 9,나관중 저 / 김구용 역                                                                          ,9000.0,9.3,1,1.0
역사,람세스 (4),크리스티앙 자크 저                                                                          ,10350.0,8.4,1,0.0
역사,붉은 지게 5 ,강기현 저                                                                          ,11700.0,8.0,7,0.0
역사,붉은 지게 3 ,강기현 저                                                                          ,11700.0,9.6,18,1.0
역사,이화,유재원 저                                                                          ,13500.0,8.0,1,0.0
역사,백제의 미소,표윤명 저                                                                          ,11700.0,9.0,12,1.0
역사,건륭황제 1 ,얼웨허 저/홍순도 역                                                                          ,10800.0,7.0,3,0.0
역사,불멸의 이순신 6,김탁환 저                                                                          ,11700.0,7.5,2,0.0
역사,불멸의 이순신 4,김탁환 저                                                                          ,11700.0,8.5,2,0.0
역사,정몽주,이병주 저                                                                          ,12420.0,9.6,2,1.0
역사,미궁,최정미 저                                                                          ,11700.0,9.0,9,1.0
역사,관상 2,백금남 저                                                                          ,10800.0,8.7,6,0.0
역사,소설 징비록 2,이번영 저                                                                          ,12420.0,8.2,3,0.0
역사,하늘을 베라,박영식 저                                                                          ,10800.0,8.0,10,0.0
역사,석파란,류서재 저                                                                          ,13300.0,8.3,16,0.0
역사,난세지략 3,조성기 저                                                                          ,12420.0,8.8,7,0.0
역사,난세지략 2,조성기 저                                                                          ,12420.0,8.9,4,0.0
역사,난세지략 1,조성기 저                                                                          ,12420.0,8.0,19,0.0
역사,가모우 저택 사건 1,미야베 미유키 저/이기웅 역                                                                          ,6170.0,6.0,30,0.0
역사,손영목전작소설 거제도 2,손영목 저                                                                          ,8820.0,9.0,1,1.0
역사,손영목전작소설 거제도 1,손영목 저                                                                          ,8820.0,10.0,1,1.0
역사,장정일 삼국지 2,장정일 저                                                                          ,8010.0,9.0,5,1.0
역사,지리산에 핀 수련전,고형권 저                                                                          ,10800.0,8.4,1,0.0
역사,에리얼,조아라 저                                                                          ,16200.0,4.0,2,0.0
역사,황금삼족오 4,김풍길 저                                                                          ,13500.0,9.0,12,1.0
역사,길용우가 읽는 박태원 삼국지 (오디오북),나관중 저/박태원 역/길용우,98000.0,5.0,1,0.0
역사,장진호,고산고정일 저                                                                          ,17820.0,7.0,2,0.0
역사,대망 16,야마오카 소하치 저                                                                          ,12600.0,8.4,1,0.0
역사,바람과 구름과 비 1,이병주 저                                                                          ,12600.0,9.0,1,1.0
역사,(하룻밤에 읽는) 역사 야담소설 4집 - 조선왕조실록 & 구전 야사(野史),윤백남 저                                                                          ,16800.0,7.0,12,0.0
역사,도공 서란,손정미 저                                                                          ,12600.0,9.5,2,1.0
역사,광해와 이순신,정호영 저                                                                          ,14220.0,10.0,3,1.0
역사,금삼의 피,박종화 저                                                                          ,12420.0,6.0,2,0.0
역사,건륭황제 1~18 세트,얼웨허 저/홍순도 역                                                                          ,194400.0,10.0,2,1.0
역사,오다 노부나가 2,야마오카 소하치 저/이길진 역                                                                          ,11700.0,7.0,1,0.0
역사,열하광인 2,김탁환 저                                                                          ,11700.0,6.3,1,0.0
역사,빙애 2,"이재익,구현 저                                                                          ",11250.0,7.7,1,0.0
역사,빙애 1,"이재익,구현 저                                                                          ",11250.0,8.3,3,0.0
역사,마의 하,"박지선,정명섭 저/김이영 원저                                                                          ",10800.0,8.2,24,0.0
역사,"광해, 왕이 된 남자","이주호,황조윤 공저                                                                          ",11700.0,6.0,3,0.0
역사,7년 전쟁 3,김성한 저                                                                          ,13500.0,6.0,18,0.0
역사,타오르는 강 7,문순태 저                                                                          ,14400.0,10.0,1,1.0
역사,타오르는 강 6,문순태 저                                                                          ,15300.0,10.0,1,1.0
역사,전쟁의 늪,박은우 저                                                                          ,10800.0,10.0,1,1.0
역사,료마가 간다 4,시바 료타로 저                                                                          ,9000.0,10.0,1,1.0
역사,무사 백동수 1,권순규 저                                                                          ,10800.0,10.0,1,1.0
역사,삼국지,나관중 저                                                                          ,8550.0,9.5,8,1.0
역사,소설 토정비결 2,이재운 저                                                                          ,11700.0,9.5,4,1.0
역사,삼국지 4,나관중 저                                                                          ,8550.0,9.3,2,1.0
역사,삼국지 2,나관중 저                                                                          ,8550.0,9.4,2,1.0
역사,녹두장군 6,송기숙 저                                                                          ,9720.0,10.0,13,1.0
역사,녹두장군 5,송기숙 저                                                                          ,9720.0,7.0,3,0.0
역사,녹두장군 4,송기숙 저                                                                          ,9720.0,9.8,1,1.0
역사,삼국지연의 10,나관중 저 / 김구용 역                                                                          ,9000.0,9.0,2,1.0
역사,삼국지연의 8,나관중 저 / 김구용 역                                                                          ,9000.0,10.0,6,1.0
로맨스,재와 물거품,김청귤 저                                                                          ,9000.0,8.9,23,0.0
로맨스,너는 달밤에 빛나고,사노 테츠야 저                                                                          ,10800.0,9.9,45,1.0
로맨스,너의 췌장을 먹고 싶어 (일반판),스미노 요루 저/양윤옥 역                                                                          ,12420.0,9.6,98,1.0
로맨스,인소의 법칙 17 한정판,유한려 저                                                                          ,15300.0,9.8,17,1.0
로맨스,재혼황후 6,알파타르트 저                                                                          ,12600.0,9.2,62,1.0
로맨스,"어느 날, 너의 심장이 멈출 거라 말했다",클로에 윤 저                                                                          ,12600.0,8.6,115,0.0
로맨스,희란국 연가,김수지 저                                                                          ,12600.0,10.0,133,1.0
로맨스,"나는 내일, 어제의 너와 만난다",나나츠키 타카후미 저 / Renian 그림 / 주원일 역                                                                          ,8910.0,9.0,37,1.0
로맨스,재혼황후 7,알파타르트 저                                                                          ,12600.0,9.0,2,1.0
로맨스,"거짓말이 보이는 나는, 솔직한 너에게 사랑을 했다",사쿠라이 미나 저/주승현 역                                                                          ,11520.0,10.0,17,1.0
로맨스,재혼황후 8 + 미공개 외전 세트,알파타르트 저                                                                          ,17100.0,10.0,13,1.0
로맨스,너와 만날 수 있었던 4%의 기적,히로세 미이 저/주승현 역                                                                          ,11520.0,9.1,6,1.0
로맨스,옷소매 붉은 끝동 세트,강미강 저                                                                          ,28800.0,9.4,1,1.0
로맨스,오피스 누나 이야기,팔메이로 저                                                                          ,13050.0,9.5,37,1.0
로맨스,만추 여관 1,박영 저                                                                          ,10800.0,9.2,21,1.0
로맨스,재혼황후 5,알파타르트 저                                                                          ,12600.0,9.6,41,1.0
로맨스,낙원의 이론 1,정선우 저                                                                          ,11700.0,9.4,10,1.0
로맨스,시간의 계단 1,주영하 저                                                                          ,12420.0,9.2,27,1.0
로맨스,만추 여관 2,박영 저                                                                          ,9000.0,9.3,33,1.0
로맨스,낙원의 이론 2,정선우 저                                                                          ,11700.0,10.0,13,1.0
로맨스,그것은 벚꽃 같은 사랑이었다,히로세 미이 저/주승현 역                                                                          ,11520.0,9.4,26,1.0
로맨스,재혼황후 4 (일반판),알파타르트 저                                                                          ,12600.0,9.6,7,1.0
로맨스,시한부 엑스트라의 시간 세트,자은향 저                                                                          ,46800.0,9.0,27,1.0
로맨스,낙원의 이론 3,정선우 저                                                                          ,11700.0,9.5,31,1.0
로맨스,낙원의 이론 4,정선우 저                                                                          ,11700.0,9.2,11,1.0
로맨스,시간의 계단 2,주영하 저                                                                          ,12420.0,9.4,96,1.0
로맨스,재혼황후 1 (일반판),알파타르트 저                                                                          ,12600.0,8.9,10,0.0
로맨스,나는 너에게 10년 치의 『    』을 전하고 싶어,아마노 아타루 저/구자용 역                                                                          ,11520.0,9.3,3,1.0
로맨스,법대로 사랑하라 세트,노승아 저                                                                          ,25200.0,9.3,34,1.0
로맨스,재혼황후 3 (일반판),알파타르트 저                                                                          ,12600.0,9.5,15,1.0
로맨스,이 세계에서 너와 두 번째 첫사랑을,모치즈키 쿠라게 저/김영주 역                                                                          ,11520.0,8.8,82,0.0
로맨스,너의 췌장을 먹고 싶어 (노블판),스미노 요루 저/양윤옥 역                                                                          ,12420.0,9.8,61,1.0
로맨스,재혼황후 2 (일반판),알파타르트 저                                                                          ,12600.0,9.6,21,1.0
로맨스,일주일 만에 사랑할 순 없다,김동식 저                                                                          ,11700.0,9.8,12,1.0
로맨스,마른 가지에 바람처럼 1,달새울 저                                                                          ,15300.0,8.9,6,0.0
로맨스,어쩌다가 전원일기,박하민 저                                                                          ,12600.0,10.0,10,1.0
로맨스,당신의 이해를 돕기 위하여 1,이보라 저                                                                          ,11700.0,9.3,15,1.0
로맨스,당신의 이해를 돕기 위하여 4,이보라 저                                                                          ,11700.0,8.8,6,0.0
로맨스,재혼황후 8 북케이스 리미티드 에디션,알파타르트 저                                                                          ,76500.0,8.8,19,0.0
로맨스,당신의 이해를 돕기 위하여 3,이보라 저                                                                          ,11700.0,9.2,6,1.0
로맨스,키메라 1~3 세트,홍수연 저                                                                          ,35100.0,9.1,10,1.0
로맨스,당신의 이해를 돕기 위하여 2,이보라 저                                                                          ,11700.0,9.2,9,1.0
로맨스,악역의 엔딩은 죽음뿐 2,권겨을 저                                                                          ,11700.0,8.9,8,0.0
로맨스,악역의 엔딩은 죽음뿐 4,권겨을 저                                                                          ,11700.0,8.2,43,0.0
로맨스,악역의 엔딩은 죽음뿐 1,권겨을 저                                                                          ,11700.0,7.2,18,0.0
로맨스,악역의 엔딩은 죽음뿐 3,권겨을 저                                                                          ,11700.0,7.4,7,0.0
